code_commune,p22_log,p22_rp
75115,752.454637048368,626.316894977777
75115,0.0,0.0
75115,1777.49885919032,1396.60077875765
75115,1303.99917578913,1009.01452775475
75115,1700.49893154887,1308.01807470232
75115,1543.49895432994,1280.12905717574
75115,1580.49892235128,1319.27793578695
75115,1621.99887262143,1380.15815355648
75115,1577.49890477288,1340.79774434362
75115,2721.51788717991,1840.49292275708
75115,1774.03487694376,1388.4314310015
75115,1755.49898689773,1240.2589548047
75115,1812.49875513983,1523.9813576052
75115,2638.14243876763,1965.54919891165
75115,1641.99893328687,1305.89037529125
75115,1311.53379395588,1018.65162361823
75115,1426.4990933373,1109.95361771141
75115,1071.99920675295,971.108042314941
75115,1948.49867728031,1619.29845625171
75115,2265.99854155501,1785.45592433477
75115,1651.99894839083,1287.39983418452
75115,280.756725872508,248.977209401972
75115,0.0,0.0
75115,1414.49904871486,1164.58125428702
75115,1557.99898216309,1246.05519411313
75115,1745.49883745714,1423.20694847737
75115,2208.49851347364,1819.83367352726
75115,1736.5361911835,1475.10835432012
75115,1279.49916703576,1019.7305686951
75115,1489.99892760234,1312.84948800207
75115,717.999440105907,685.432933718877
75115,762.49940121489,733.044052656264
75115,1315.99908622008,1118.66665567984
75115,2678.99821628294,2183.6601553561
75115,1680.99889032459,1358.48562138064
75115,1737.49865219675,1650.00621531371
75115,1179.99919478051,985.764922056943
75115,1538.49894340218,1293.50703045836
75115,1520.49909399019,1109.15434189729
75115,1862.49874022132,1542.24487560795
75115,2605.9982510441,2141.10488206453
75115,2242.99841898318,1935.51068747272
75115,38.1803274934782,38.1803274934782
75115,375.607271402862,357.488559866728
75115,0.0,0.0
75115,0.0,0.0
75116,1282.50287593419,1195.68824911892
75116,1690.50343802534,1429.38128473053
75116,1351.50268530198,1116.43167503175
75116,1050.50237171433,986.055579762512
75116,1426.00272646592,1133.54584932279
75116,1793.50354670279,1474.56463629599
75116,1997.00384301897,1597.76000729644
75116,1258.50250419859,1041.13676759733
75116,1397.50294224093,1223.25570568921
75116,1616.50304137181,1264.4700103297
75116,1357.50266892353,1109.62222820232
75116,1024.00201945787,839.602677023485
75116,1298.50231679496,963.222498877029
75116,1620.50306653161,1274.93035990667
75116,2160.00433465231,1802.15975052616
75116,842.501702725726,707.919239518367
75116,1409.50297733646,1237.84689869459
75116,1372.50286904854,1192.82549831015
75116,1084.00220492852,916.713300575005
75116,1141.00220570614,917.036600232519
75116,1875.00349285922,1452.17882516301
75116,1411.50282766498,1175.6200123102
75116,1391.50280919232,1167.93988522986
75116,1131.00232657206,967.287391136193
75116,1285.0026180488,1088.47073213037
75116,1638.90758366358,1335.44258143761
75116,1856.00370591956,1540.76003837308
75116,1661.00336821192,1400.35590192873
75116,1123.00216875685,901.674693697783
75116,1355.50272364382,1132.37254430706
75116,4.01196656989335,4.01196656989335
75116,25.9577999500019,25.9577999500019
75116,0.0,0.0
75116,1101.0020043718,833.330545569626
75116,1439.00279146196,1160.56837578411
75116,1140.50227646697,946.45587629425
75116,1353.00276957784,1151.46991009056
75116,1145.00224282505,932.469028649422
75116,1141.50210808619,876.450477433719
75116,1052.00194395494,808.211846076104
75116,1359.50256098546,1064.7462757088
75116,1220.50240946799,1001.75190807898
75116,1044.00208838236,868.25847938436
75116,1440.50289290453,1202.74378062511
75116,1478.50264490512,1099.63642110883
75116,1456.50271767308,1129.89017049441
75116,1092.00217421382,903.943465754438
75116,1569.00304590702,1266.35555436528
75116,1213.50240643284,1000.49002639112
75116,1545.00297928482,1238.65694488849
75116,1546.50298183696,1239.71801375072
75116,1708.50332899815,1384.05252351305
75116,1744.00324411665,1348.76249096722
75116,999.501870926884,777.849959370381
75116,0.0,0.0
75116,59.4945014356335,41.6906046661737
75116,24.9963808692935,21.8750399340139
75116,0.0,0.0
75116,1786.75140036519,1150.18421151757
75116,2199.50388125873,1613.65843445422
75116,1621.50299841794,1246.61166421645
75116,2094.50401558703,1669.50629567224
75116,1237.50234047841,973.069043595285
75116,1519.00286901572,1192.81185374611
75116,1601.00282957682,1176.41487563997
75116,1857.5032581822,1354.61033314764
75116,1301.50190325152,791.289134497954
75116,1123.50187080889,777.800900409944
75116,1038.00181331815,753.898755813826
75116,168.436442518072,100.566072846118
75116,1184.00183183864,761.598768421207
75116,1606.94781524026,1022.78129131286
75116,1970.08800012114,1372.27390864083
75116,1462.00268144058,1114.8262721396
75116,1424.00269677895,1121.203299241
75116,1446.00240293807,999.037051808637
75116,2297.50399968644,1662.89552099504
