code_commune,nom_standard,population,latitude_centre,longitude_centre,p22_log,p22_rp,logements,residences,ratio_collectif,densite,tension_parking,score,pression_urbaine,logement_par_habitant,indice_urbain,departement
78358,Maisons-Laffitte,23080,48.952,2.152,2395.45700522236,2108.49567578383,2395.45700522236,2108.49567578383,0.8802060196392911,23080,9.63490471742263,9235.154533221119,20315.15493327484,0.10378929831985961,20315.15493327484,78
78358,Maisons-Laffitte,23080,48.952,2.152,1469.99063409608,1217.6727974331,1469.99063409608,1217.6727974331,0.8283541195361873,23080,15.700780307482878,9236.958740328106,19118.413078895202,0.0636911019972305,19118.413078895202,78
78358,Maisons-Laffitte,23080,48.952,2.152,1138.47921671539,1019.22763991314,1138.47921671539,1019.22763991314,0.8952536198716907,23080,20.272658175164388,9238.350373538511,20662.453546638622,0.04932752238801517,20662.453546638622,78
78358,Maisons-Laffitte,23080,48.952,2.152,1365.47521204025,1215.61986856452,1365.47521204025,1215.61986856452,0.8902540726083039,23080,16.902540446350976,9237.337838355688,20547.063995799654,0.05916270416118934,20547.063995799654,78
78358,Maisons-Laffitte,23080,48.952,2.152,822.984733708471,748.670221051447,822.984733708471,748.670221051447,0.9097012257783281,23080,28.044262614688687,9240.68618915214,20995.904290963812,0.0356579174050464,20995.904290963812,78
78358,Maisons-Laffitte,23080,48.952,2.152,78.4986621848998,65.6074413895712,78.4986621848998,65.6074413895712,0.8357778280989815,23080,294.01774957178475,9320.456058219965,19289.752272524493,0.0034011552073180155,19289.752272524493,78
78361,Mantes-la-Jolie,44539,48.998,1.693,563.00617060396,551.715562070847,563.00617060396,551.715562070847,0.979945852953972,44539,79.10925727904754,17839.626760939605,43645.808344716956,0.012640745652214014,43645.808344716956,78
78361,Mantes-la-Jolie,44539,48.998,1.693,379.003927402702,351.150260660192,379.003927402702,351.150260660192,0.92650823717477,44539,117.5159326322128,17851.132732260816,41265.75037552708,0.00850948443841806,41265.75037552708,78
78361,Mantes-la-Jolie,44539,48.998,1.693,796.008747610761,782.126517759802,796.008747610761,782.126517759802,0.9825602044040008,44539,55.952902695711394,17832.68063887004,43762.248943949795,0.017872173771543164,43762.248943949795,78
78361,Mantes-la-Jolie,44539,48.998,1.693,656.00713772144,638.185827799877,656.00713772144,638.185827799877,0.9728336646100175,44539,67.89407833991065,17836.26007360136,43329.038588065574,0.014728825023494915,43329.038588065574,78
78361,Mantes-la-Jolie,44539,48.998,1.693,131.001465171939,131.001465171939,131.001465171939,131.001465171939,1.0,44539,339.98856380379186,17917.89656914114,44539.0,0.0029412754029488537,44539.0,78
78361,Mantes-la-Jolie,44539,48.998,1.693,286.00315662192,282.234518392023,286.00315662192,282.234518392023,0.9868230886875177,44539,155.72905042750293,17862.61476205486,43952.11354705335,0.006421409475334427,43952.11354705335,78
78361,Mantes-la-Jolie,44539,48.998,1.693,359.003975405741,355.442226876038,359.003975405741,355.442226876038,0.9900788047662213,44539,124.06269303748705,17853.115831552677,44097.11988548273,0.008060440858702283,44097.11988548273,78
78361,Mantes-la-Jolie,44539,48.998,1.693,445.504796288731,428.837622797513,445.504796288731,428.837622797513,0.9625881166037638,44539,99.97423231137189,17845.881046128394,42872.71212541503,0.010002577433007724,42872.71212541503,78
78361,Mantes-la-Jolie,44539,48.998,1.693,338.00372604429,333.146744330362,338.00372604429,333.146744330362,0.9856303900232996,44539,131.7707367349077,17855.42691013748,43898.99194124774,0.007588938369615168,43898.99194124774,78
78361,Mantes-la-Jolie,44539,48.998,1.693,964.010170904703,909.383658707191,964.010170904703,909.383658707191,0.9433340914378048,44539,46.201794694967894,17829.743538635925,42015.157098548385,0.021644180850596176,42015.157098548385,78
78361,Mantes-la-Jolie,44539,48.998,1.693,709.007488743284,669.57079676565,709.007488743284,669.57079676565,0.9443776086941825,44539,62.81880051640272,17834.72895343753,42061.634313630195,0.015918801247070746,42061.634313630195,78
78361,Mantes-la-Jolie,44539,48.998,1.693,1161.01246783899,1114.75324625909,1161.01246783899,1114.75324625909,0.9601561371119443,44539,38.362206465276905,17827.39670878072,42764.39419082888,0.02606732229818788,42764.39419082888,78
78361,Mantes-la-Jolie,44539,48.998,1.693,557.00618823988,553.29239501827,557.00618823988,553.29239501827,0.9933325817557872,44539,79.9614096581973,17839.88642267199,44242.03985882101,0.01250603265093244,44242.03985882101,78
78361,Mantes-la-Jolie,44539,48.998,1.693,970.010357397876,926.058069451301,970.010357397876,926.058069451301,0.9546888467619251,44539,45.91600456667199,17829.66120802403,42520.88654592938,0.02177889843503168,42520.88654592938,78
78361,Mantes-la-Jolie,44539,48.998,1.693,1491.51600550536,1431.05706372625,1491.51600550536,1431.05706372625,0.9594647717115009,44539,29.861563560566125,17824.846308499684,42733.60146725854,0.03348786469173892,42733.60146725854,78
78361,Mantes-la-Jolie,44539,48.998,1.693,1777.51797525019,1607.1725432072,1777.51797525019,1607.1725432072,0.9041666894991521,44539,25.056849280936824,17823.388304791133,40270.68018360274,0.039909247519032534,40270.68018360274,78
78361,Mantes-la-Jolie,44539,48.998,1.693,1837.01899035436,1697.93331387816,1837.01899035436,1697.93331387816,0.9242872952285754,44539,24.245258341835893,17823.15086369112,41166.83184218552,0.041245178166424035,41166.83184218552,78
78361,Mantes-la-Jolie,44539,48.998,1.693,1706.01757123015,1571.04899002501,1706.01757123015,1571.04899002501,0.9208867578615741,44539,26.10699957086871,17823.70836589862,41015.37530839665,0.03830390379734951,41015.37530839665,78
78361,Mantes-la-Jolie,44539,48.998,1.693,1789.51827387698,1633.87285485186,1789.51827387698,1633.87285485186,0.9130238448541154,44539,24.888821002932,17823.340553454338,40665.169025957446,0.04017868101836548,40665.169025957446,78
78361,Mantes-la-Jolie,44539,48.998,1.693,1407.51508107589,1348.40354574393,1407.51508107589,1348.40354574393,0.9580029115661227,44539,31.643710677653875,17825.380514076765,42668.49167824354,0.031601856374770206,42668.49167824354,78
78362,Mantes-la-Ville,21376,48.975,1.712,1351.49411427591,1273.00242016044,1351.49411427591,1273.00242016044,0.9419222819497637,21376,15.816569065454361,8555.42754740422,20134.530698958148,0.06322483693281765,20134.530698958148,78
78362,Mantes-la-Ville,21376,48.975,1.712,1983.99158276967,1820.53294117391,1983.99158276967,1820.53294117391,0.9176112222373594,21376,10.774239258696307,8553.90755514428,19614.857486545792,0.09281397748735358,19614.857486545792,78
78362,Mantes-la-Ville,21376,48.975,1.712,1346.49442603332,1205.57351464046,1346.49442603332,1205.57351464046,0.8953423730033526,21376,15.875297800505738,8555.431192052052,19138.838565319667,0.06299094433164858,19138.838565319667,78
78362,Mantes-la-Ville,21376,48.975,1.712,657.497107229173,625.667158500235,657.497107229173,625.667158500235,0.9515892186004044,21376,32.51116965378422,8560.438827661716,20341.171136802244,0.030758659582203078,20341.171136802244,78
78362,Mantes-la-Ville,21376,48.975,1.712,1040.49542222293,990.111191603066,1040.49542222293,990.111191603066,0.9515766916953633,21376,20.544059631066894,8556.848690896828,20340.903361680084,0.04867587117435115,20340.903361680084,78
78362,Mantes-la-Ville,21376,48.975,1.712,626.997269957418,590.471242635153,626.997269957418,590.471242635153,0.9417445193585202,21376,34.092652431248595,8560.910319085182,20130.730845807728,0.02933183336252891,20130.730845807728,78
78362,Mantes-la-Ville,21376,48.975,1.712,1105.99506266773,1067.87811354465,1105.99506266773,1067.87811354465,0.965536058514457,21376,19.327391885855018,8556.48787838331,20639.298786805033,0.05174003848557869,20639.298786805033,78
78362,Mantes-la-Ville,21376,48.975,1.712,1097.99541268608,992.173882489586,1097.99541268608,992.173882489586,0.9036229760399294,21376,19.4682051974214,8556.511548452037,19315.84473582953,0.051365803362934136,19315.84473582953,78
78364,Marcq,778,48.864,1.824,355.691973567223,322.452363845352,355.691973567223,322.452363845352,0.9065494523575778,778,2.1872857916850466,312.1281505732128,705.2954739341955,0.45718762669308866,705.2954739341955,78
78366,Mareil-le-Guyon,406,48.791,1.852,192.881911653265,168.212102928895,192.881911653265,168.212102928895,0.8720988997209972,406,2.1049148492982983,163.2931041247058,354.07215328672487,0.4750786001311946,354.07215328672487,78
78367,Mareil-Marly,3826,48.881,2.077,1642.83103976973,1511.05737894385,1642.83103976973,1511.05737894385,0.9197886711196117,3826,2.3289065688314956,1531.3746085719854,3519.1114557036344,0.4293860532592081,3519.1114557036344,78
78368,Mareil-sur-Mauldre,1709,48.889,1.875,719.565623728082,655.357842364422,719.565623728082,655.357842364422,0.9107686926023532,1709,2.375043976038824,684.5857438005925,1556.5036956574215,0.421044835417251,1556.5036956574215,78
78372,Marly-le-Roi,16531,48.865,2.091,1540.49392119904,1443.05635248197,1540.49392119904,1443.05635248197,0.9367491378081975,16531,10.730973860080624,6615.900316899368,15485.399997107312,0.09318818711505898,15485.399997107312,78
78372,Marly-le-Roi,16531,48.865,2.091,1021.49604428909,939.05258473294,1021.49604428909,939.05258473294,0.919291454903747,16531,16.1831267897907,6617.530725473409,15196.80704101384,0.06179275568865102,15196.80704101384,78
78372,Marly-le-Roi,16531,48.865,2.091,1132.99563775785,1035.55969036208,1132.99563775785,1035.55969036208,0.914001480545334,16531,14.590523960634254,6617.051357632355,15109.358474894916,0.06853763461120622,15109.358474894916,78
78372,Marly-le-Roi,16531,48.865,2.091,1172.49537407717,1098.15527340848,1172.49537407717,1098.15527340848,0.936596678918925,16531,14.098989527366767,6616.910675861886,15482.879699208748,0.07092706878453632,15482.879699208748,78
78372,Marly-le-Roi,16531,48.865,2.091,1242.4951341298,1155.11676409618,1242.4951341298,1155.11676409618,0.9296750807037836,16531,13.304679870298031,6616.670306485301,15368.458759114246,0.075161522843736,15368.458759114246,78
78372,Marly-le-Roi,16531,48.865,2.091,931.996379146024,859.560358212053,931.996379146024,859.560358212053,0.9222786455454439,16531,17.737193373162178,6617.997841605613,15246.188289511734,0.05637870541080539,15246.188289511734,78
78372,Marly-le-Roi,16531,48.865,2.091,1121.49575222843,1008.38533469268,1121.49575222843,1008.38533469268,0.8991432492624266,16531,14.740136079118122,6617.091783798514,14863.737053557174,0.06784197884147541,14863.737053557174,78
78372,Marly-le-Roi,16531,48.865,2.091,23.9998989016553,23.9998989016553,23.9998989016553,23.9998989016553,1.0,16531,688.7945681662784,6819.338370449885,16531.0,0.001451811681184157,16531.0,78
78380,Maule,6024,48.908,1.84,1390.0,1307.0,1390.0,1307.0,0.9402877697841726,6024,4.333812949640288,2411.182230215827,5664.293525179856,0.23074369189907037,5664.293525179856,78
78380,Maule,6024,48.908,1.84,1294.0,1145.0,1294.0,1145.0,0.884853168469861,6024,4.655332302936631,2411.2620556414217,5330.355486862442,0.2148074369189907,5330.355486862442,78
78381,Maulette,1049,48.784,1.616,445.756919532536,407.841564427283,445.756919532536,407.841564427283,0.9149416342319157,1049,2.3533005412458503,420.5804726526434,959.7737743092795,0.42493509964970066,959.7737743092795,78
78382,Maurecourt,4355,48.999,2.053,1837.89798526038,1723.71869923472,1837.89798526038,1723.71869923472,0.9378750687245114,4355,2.36955480387178,1742.992228961779,4084.445924295247,0.4220202032744845,4084.445924295247,78
78383,Maurepas,18611,48.77,1.924,1033.49504515319,959.430114292716,1033.49504515319,959.430114292716,0.9283354756195317,18611,18.00782702082658,7450.080848748934,17277.251536755102,0.05553140858380474,17277.251536755102,78
78383,Maurepas,18611,48.77,1.924,1037.99508847526,951.041460678056,1037.99508847526,951.041460678056,0.916229249287747,18611,17.929757285593922,7450.053795960465,17051.94255849426,0.055773203399885014,17051.94255849426,78
78383,Maurepas,18611,48.77,1.924,857.995781470284,816.853599364518,857.995781470284,816.853599364518,0.9520485030412811,18611,21.69124884053358,7451.192989203073,17718.574690101283,0.04610154110312632,17718.574690101283,78
78383,Maurepas,18611,48.77,1.924,1686.49193680162,1561.31473795569,1686.49193680162,1561.31473795569,0.9257765802999777,18611,11.035332926225065,7447.988332851958,17229.627935962886,0.09061801820437485,17229.627935962886,78
78383,Maurepas,18611,48.77,1.924,1146.99459467675,1046.65797186753,1146.99459467675,1046.65797186753,0.9125221485132655,18611,16.225882917299202,7449.5415215197445,16982.949705980383,0.06162992825085971,16982.949705980383,78
78383,Maurepas,18611,48.77,1.924,1411.99332083679,1293.31754807396,1411.99332083679,1293.31754807396,0.9159516047197029,18611,13.18065724912251,7448.628982656153,17046.77531543839,0.0758687507837725,17046.77531543839,78
78383,Maurepas,18611,48.77,1.924,738.996265589979,723.111243149408,738.996265589979,723.111243149408,0.9785045971404346,18611,25.184159740160357,7452.24879930119,18210.94905738063,0.03970749909139643,18210.94905738063,78
78383,Maurepas,18611,48.77,1.924,889.495584419658,855.009431951137,889.495584419658,855.009431951137,0.9612295405704333,18611,20.92309430871717,7450.965297154788,17889.442979556334,0.047794077933461826,17889.442979556334,78
78383,Maurepas,18611,48.77,1.924,633.497071136071,567.12959368082,633.497071136071,567.12959368082,0.8952363310279683,18611,29.378194230044798,7453.482029168323,16661.24335676152,0.03403885181538182,16661.24335676152,78
78384,Médan,1322,48.955,1.988,636.372074422346,520.889238367192,636.372074422346,520.889238367192,0.8185293781786681,1322,2.0774010254928594,529.6687791211016,1082.0958379521992,0.48137070682477007,1082.0958379521992,78
78385,Ménerville,216,48.957,1.596,88.0,81.0,88.0,81.0,0.9204545454545454,216,2.4545454545454546,87.41250000000001,198.8181818181818,0.4074074074074074,198.8181818181818,78
78389,Méré,1667,48.796,1.82,763.198379530616,686.077266575925,763.198379530616,686.077266575925,0.8989501091418431,1667,2.1842289563366766,667.7249537196436,1498.5498319394526,0.4578274622259244,1498.5498319394526,78
78391,Méricourt,377,49.037,1.624,192.512643896884,167.777950019333,192.512643896884,167.777950019333,0.8715165228794026,377,1.958312931393397,151.64894883628185,328.5617291255348,0.510643617763618,328.5617291255348,78
78396,Le Mesnil-le-Roi,6322,48.926,2.122,816.0,750.0,816.0,750.0,0.9191176470588235,6322,7.747549019607843,2531.4,5810.661764705882,0.12907307813982916,5810.661764705882,78
78396,Le Mesnil-le-Roi,6322,48.926,2.122,961.0,913.0,961.0,913.0,0.9500520291363164,6322,6.578563995837669,2531.0585848074925,6006.228928199792,0.15200885795634292,6006.228928199792,78
78396,Le Mesnil-le-Roi,6322,48.926,2.122,854.0,796.0,854.0,796.0,0.9320843091334895,6322,7.402810304449648,2531.300468384075,5892.63700234192,0.13508383422967415,5892.63700234192,78
78397,Le Mesnil-Saint-Denis,6929,48.74,1.966,1142.29579673545,1062.22924754965,1142.29579673545,1062.22924754965,0.9299073415006681,6929,6.065854413368485,2773.6987285264613,6443.327969258129,0.1648572372254943,6443.327969258129,78
78397,Le Mesnil-Saint-Denis,6929,48.74,1.966,925.94717256237,868.177637073885,925.94717256237,868.177637073885,0.937610333288648,6929,7.483148288930355,2774.126227586666,6496.701999357042,0.13363359396195268,6496.701999357042,78
78397,Le Mesnil-Saint-Denis,6929,48.74,1.966,1058.28264124435,982.27009454898,1058.28264124435,982.27009454898,0.9281736808930429,6929,6.547400221790222,2773.8426721708056,6431.315434907894,0.15273237714595903,6431.315434907894,78
78398,Les Mesnuls,876,48.754,1.834,459.95262456556,350.850388689131,459.95262456556,350.850388689131,0.7627967967799303,876,1.9045439752135562,351.2002022315981,668.2099939792189,0.5250600737049771,668.2099939792189,78
78401,Meulan-en-Yvelines,9041,49.006,1.913,978.789639910829,923.327636002698,978.789639910829,923.327636002698,0.9433361351135839,9041,9.236918364628037,3619.4540763499226,8528.701997561913,0.10826121445756322,8528.701997561913,78
78401,Meulan-en-Yvelines,9041,49.006,1.913,756.331008282958,702.074700111959,756.331008282958,702.074700111959,0.9282638056924666,9041,11.953760854688623,3620.264607398114,8392.43306726559,0.08365568059760624,8392.43306726559,78
78401,Meulan-en-Yvelines,9041,49.006,1.913,932.184041699245,839.345469939982,932.184041699245,839.345469939982,0.9004074650430285,9041,9.698728572438855,3619.579740811245,8140.583891454021,0.10310629816383642,8140.583891454021,78
78401,Meulan-en-Yvelines,9041,49.006,1.913,1878.68204633673,1631.51442022441,1878.68204633673,1631.51442022441,0.8684356266701564,9041,4.812416245542549,3618.1042555616636,7851.526500724884,0.20779582417174317,7851.526500724884,78
78402,Mézières-sur-Seine,3826,48.953,1.783,1655.69074305866,1518.15033144311,1655.69074305866,1518.15033144311,0.9169286823688685,3826,2.31081801721739,1531.368324009876,3508.1691387432907,0.43274718846279664,3508.1691387432907,78
78403,Mézy-sur-Seine,2287,49.003,1.869,1167.70730995072,852.312805562055,1167.70730995072,852.312805562055,0.729902774692765,2287,1.9585387369858265,915.6065324535037,1669.2876457223535,0.510584744184836,1669.2876457223535,78
78404,Millemont,285,48.808,1.725,140.507556995086,108.689876053438,140.507556995086,108.689876053438,0.7735518172680153,285,2.028360652587301,114.8405737409566,220.46226792138435,0.4930089719125824,220.46226792138435,78
78406,Milon-la-Chapelle,288,48.728,2.047,125.175251010923,114.139139899811,125.175251010923,114.139139899811,0.9118347195473251,288,2.300774295830001,116.1637827046132,262.60839922962964,0.43463628823237155,262.60839922962964,78
78407,Mittainville,641,48.663,1.636,308.454768939035,254.329048062449,308.454768939035,254.329048062449,0.8245262309843433,641,2.0781004690081204,257.2707880099978,528.5213140609641,0.4812086878924103,528.5213140609641,78
78410,Moisson,936,49.068,1.664,514.0,400.0,514.0,400.0,0.7782101167315175,936,1.821011673151751,375.179766536965,728.4046692607004,0.5491452991452992,728.4046692607004,78
78413,Mondreville,398,48.904,1.558,162.495591440706,150.131393909842,162.495591440706,150.131393909842,0.9239105663037286,398,2.4492972176739247,160.2119623351933,367.71640538888397,0.4082803805042864,367.71640538888397,78
78415,Montainville,531,48.88,1.852,268.647956104899,228.036465219482,268.647956104899,228.036465219482,0.848830076825303,531,1.9765644514811065,213.24761835849193,450.72877079423586,0.5059283542465141,450.72877079423586,78
78416,Montalet-le-Bois,319,49.049,1.83,142.132132411095,124.719197087712,142.132132411095,124.719197087712,0.8774876938240904,319,2.244390445626625,128.53656344183523,279.91857432988485,0.4455552740159718,279.91857432988485,78
78417,Montchauvet,295,48.892,1.627,169.569959035676,120.123494389211,169.569959035676,120.123494389211,0.7084007985396641,295,1.73969494170801,118.7344287220743,208.9782355692009,0.5748134204599186,208.9782355692009,78
78418,Montesson,14511,48.917,2.14,1016.02629079187,967.371573713876,1016.02629079187,967.371573713876,0.9521127381063402,14511,14.282110740156561,5808.970267043479,13816.107942661103,0.07001766182839708,13816.107942661103,78
78418,Montesson,14511,48.917,2.14,963.524264703299,892.821499181446,963.524264703299,892.821499181446,0.9266206694404062,14511,15.060336860814209,5809.196087259077,13446.192534249734,0.06639957719683681,13446.192534249734,78
78418,Montesson,14511,48.917,2.14,904.023122424215,850.791258337423,904.023122424215,850.791258337423,0.941116700705568,14511,16.051580584673008,5809.497809185614,13656.544443938497,0.06229916080381882,13656.544443938497,78
78418,Montesson,14511,48.917,2.14,1213.53078580558,1132.76592543606,1213.53078580558,1132.76592543606,0.9334463852798708,14511,11.957669446652842,5808.26733474958,13545.240496796205,0.083628336145378,13545.240496796205,78
78418,Montesson,14511,48.917,2.14,1365.03380499749,1243.85730868893,1365.03380499749,1243.85730868893,0.9112282085140134,14511,10.630505960273037,5807.862520250637,13222.832533746849,0.09406889979997864,13222.832533746849,78
78418,Montesson,14511,48.917,2.14,927.023526390939,865.655242887166,927.023526390939,865.655242887166,0.9338007269969834,14511,15.653324416149182,5809.376137542945,13550.382349453226,0.0638841931218344,13550.382349453226,78
78420,Montfort-l'Amaury,2870,48.771,1.809,1330.3987524568,1182.67258352223,1330.3987524568,1182.67258352223,0.8889609835684458,2870,2.157247963965746,1148.9138626842603,2551.3180228414394,0.46355357228459926,2551.3180228414394,78
78423,Montigny-le-Bretonneux,31777,48.78,2.03,834.697371914822,740.946183963549,834.697371914822,740.946183963549,0.8876824210717174,31777,38.07008512211146,12722.487330262957,28207.88429439596,0.02626734342180892,28207.88429439596,78
78423,Montigny-le-Bretonneux,31777,48.78,2.03,1346.01581098648,1249.48145699631,1346.01581098648,1249.48145699631,0.9282814115538354,31777,23.608192222282288,12718.160942090153,29497.998414946225,0.04235817764378261,29497.998414946225,78
78423,Montigny-le-Bretonneux,31777,48.78,2.03,2118.024858649,1964.48343142882,2118.024858649,1964.48343142882,0.9275072591366478,31777,15.003128915242867,12715.579190852315,29473.398173585258,0.06665276327686692,29473.398173585258,78
78423,Montigny-le-Bretonneux,31777,48.78,2.03,1252.01488138575,1176.01868595511,1252.01488138575,1176.01868595511,0.9393008848692548,31777,25.38068873816317,12718.69599688691,29848.16421849031,0.03940003403045442,29848.16421849031,78
78423,Montigny-le-Bretonneux,31777,48.78,2.03,747.008779878675,693.840046833475,747.008779878675,693.840046833475,0.9288244871046423,31777,42.5389913156858,12723.840344740838,29515.25572672422,0.023507844663708814,29515.25572672422,78
78423,Montigny-le-Bretonneux,31777,48.78,2.03,911.010391212672,821.177575874348,911.010391212672,821.177575874348,0.9013921068246599,31777,34.881051090647524,12721.534732959242,28643.536978567216,0.028668860849440536,28643.536978567216,78
78423,Montigny-le-Bretonneux,31777,48.78,2.03,380.316682801776,369.744018371399,380.316682801776,369.744018371399,0.9722003664091499,31777,83.55405228584837,12736.157875795678,30893.611043383557,0.011968300431185323,30893.611043383557,78
78423,Montigny-le-Bretonneux,31777,48.78,2.03,704.508467148047,669.126147910662,704.508467148047,669.126147910662,0.9497772973820772,31777,45.10520665370841,12724.616495185328,30181.073178910265,0.022170389500206028,30181.073178910265,78
78423,Montigny-le-Bretonneux,31777,48.78,2.03,1645.01913790876,1512.39533059482,1645.01913790876,1512.39533059482,0.919378562681928,31777,19.31710049306581,12716.870943716727,29215.092586343624,0.05176760354686597,29215.092586343624,78
78423,Montigny-le-Bretonneux,31777,48.78,2.03,1474.01781504256,1407.85430199832,1474.01781504256,1407.85430199832,0.9551134915948558,31777,21.55808408535584,12717.553959273086,30350.64142240973,0.046386311327141015,30350.64142240973,78
78423,Montigny-le-Bretonneux,31777,48.78,2.03,667.507885771276,623.182177544719,667.507885771276,623.182177544719,0.933595229103038,31777,47.60543010406997,12725.361707599952,29666.85559520724,0.021006007041925796,29666.85559520724,78
78423,Montigny-le-Bretonneux,31777,48.78,2.03,736.008888269482,702.405755406646,736.008888269482,702.405755406646,0.9543441208409258,31777,43.17475034128281,12724.038728338639,30326.1931279621,0.02316168575603367,30326.1931279621,78
78423,Montigny-le-Bretonneux,31777,48.78,2.03,826.010248351012,809.8877682907,826.010248351012,809.8877682907,0.9804815011768949,31777,38.470466998971666,12722.635284550044,31156.76066289819,0.025993965709507256,31156.76066289819,78
78423,Montigny-le-Bretonneux,31777,48.78,2.03,641.507987196675,631.197436825483,641.507987196675,631.197436825483,0.983927635232964,31777,49.53484700769241,12725.955632392877,31266.268464797897,0.020187808389611196,31266.268464797897,78
78423,Montigny-le-Bretonneux,31777,48.78,2.03,687.008297944933,655.754676583233,687.008297944933,655.754676583233,0.9545076508461545,31777,46.254172031190045,12724.962603904612,30331.38962093825,0.02161967139581877,30331.38962093825,78
78423,Montigny-le-Bretonneux,31777,48.78,2.03,559.506826774131,539.493705775239,559.506826774131,539.493705775239,0.9642307831804685,31777,56.79466001015954,12728.127667238003,30640.36159712575,0.017607289132836046,30640.36159712575,78
78431,Morainvilliers,3082,48.934,1.946,1205.95367812416,1115.4126188596,1205.95367812416,1115.4126188596,0.9249216110809537,3082,2.555653716976922,1233.8441725984176,2850.608405351499,0.3912893180156262,2850.608405351499,78
78437,Mousseaux-sur-Seine,684,49.051,1.65,324.275742080234,283.104298399641,324.275742080234,283.104298399641,0.8730356966682813,684,2.109315965517893,274.49470549865583,597.1564165211043,0.4740873422225643,597.1564165211043,78
78439,Mulcent,106,48.878,1.652,48.9112709832135,41.2446043165468,48.9112709832135,41.2446043165468,0.8432535791331629,106,2.167189645028434,43.30313296724849,89.38487938811527,0.46142708474729716,89.38487938811527,78
78440,Les Mureaux,33977,48.989,1.914,2014.00490400342,1904.81640292215,2014.00490400342,1904.81640292215,0.9457853847007889,33977,16.870366071334203,13596.144845436811,32134.950015978702,0.05927553651009271,32134.950015978702,78
78440,Les Mureaux,33977,48.989,1.914,2286.50548341534,2129.87198260791,2286.50548341534,2129.87198260791,0.9314965557950609,33977,14.859793797322869,13595.537387105936,31649.458476248783,0.06729568482842335,31649.458476248783,78
78440,Les Mureaux,33977,48.989,1.914,936.502265050583,879.792515461205,936.502265050583,879.792515461205,0.9394451549070039,33977,36.28074513857669,13601.966057088046,31919.528028275272,0.02756282970982085,31919.528028275272,78
78440,Les Mureaux,33977,48.989,1.914,810.001965597782,763.478850747296,810.001965597782,763.478850747296,0.9425641951175365,33977,41.946811789431834,13603.666812795367,32025.50365750854,0.02383971408887724,32025.50365750854,78
78440,Les Mureaux,33977,48.989,1.914,397.000981625029,381.283473337015,397.000981625029,381.283473337015,0.960409396914642,33977,85.58417125550481,13616.763374195727,32631.830078968793,0.011684403614946258,32631.830078968793,78
78440,Les Mureaux,33977,48.989,1.914,1567.50373451282,1450.56205498471,1567.50373451282,1450.56205498471,0.9253962354581212,33977,21.675865423414795,13597.580378497663,31442.187892160586,0.04613425948473438,31442.187892160586,78
78440,Les Mureaux,33977,48.989,1.914,744.501828894435,710.380442232522,744.501828894435,710.380442232522,0.9541688343296855,33977,45.63722838727599,13604.777419166483,32419.794484019723,0.021911935394367806,32419.794484019723,78
78440,Les Mureaux,33977,48.989,1.914,740.50186364487,723.878230300929,740.50186364487,723.878230300929,0.9775508554939797,33977,45.883746777840244,13604.858389290002,33214.245417118946,0.021794209719659476,33214.245417118946,78
78440,Les Mureaux,33977,48.989,1.914,316.000785502183,305.105301606586,316.000785502183,305.105301606586,0.9655207062910236,33977,107.5218846244459,13623.346221599222,32805.49703765011,0.009300432218918181,32805.49703765011,78
78440,Les Mureaux,33977,48.989,1.914,345.000835472172,324.514679217167,345.000835472172,324.514679217167,0.940619980740141,33977,98.48381947683893,13620.627331837275,31959.44508560777,0.010153952246289314,31959.44508560777,78
78440,Les Mureaux,33977,48.989,1.914,765.001932340111,750.560883373804,765.001932340111,750.560883373804,0.9811228594911748,33977,44.414266897425584,13604.418616927076,33335.61139693165,0.022515287763490332,33335.61139693165,78
78440,Les Mureaux,33977,48.989,1.914,1332.00322382353,1252.19976585947,1332.00322382353,1252.19976585947,0.9400876390261403,33977,25.508196521077963,13598.734485248033,31941.35771119117,0.039203085140640144,31941.35771119117,78
78442,Neauphle-le-Château,3340,48.813,1.905,1643.187301003,1475.33081451727,1643.187301003,1475.33081451727,0.8978470157460015,3340,2.0326349880876435,1336.87914460115,2998.809032591645,0.4919722458092814,2998.809032591645,78
78443,Neauphle-le-Vieux,911,48.815,1.859,412.291044088742,360.627034385051,412.291044088742,360.627034385051,0.8746904390856213,911,2.209604145085226,365.3252883752513,796.8429900070009,0.4525697520183776,796.8429900070009,78
78444,Neauphlette,856,48.935,1.542,349.0,324.0,349.0,324.0,0.9283667621776505,856,2.4527220630372493,343.4143266475645,794.6819484240688,0.4077102803738318,794.6819484240688,78
78451,Nézel,1083,48.942,1.839,483.470817728639,436.447037364387,483.470817728639,436.447037364387,0.9027370864178086,1083,2.240052471187336,434.1428368672816,977.6642645904867,0.4464181142462041,977.6642645904867,78
78455,Noisy-le-Roi,7631,48.846,2.055,962.36342470557,908.048996036068,962.36342470557,908.048996036068,0.9435614163265618,7631,7.929436846931983,3055.0618994789775,7200.317167987992,0.12611236072671603,7200.317167987992,78
78455,Noisy-le-Roi,7631,48.846,2.055,878.233499922394,820.901602993475,878.233499922394,820.901602993475,0.9347190730779625,7631,8.689033156528783,3055.2871256688823,7132.841246657932,0.11508760318731412,7132.841246657932,78
78455,Noisy-le-Roi,7631,48.846,2.055,1652.60330667313,1494.68913443031,1652.60330667313,1494.68913443031,0.9044452037550873,7631,4.617563071056678,3054.056602482444,6901.821349855071,0.21656444852222906,6901.821349855071,78
